Id,SalePrice
1727,170284.40192101014
1728,175646.36445113743
1729,167389.73120890156
1730,163850.78105385008
1731,130130.84061853819
1732,136091.74375115312
1733,118092.04066649784
1734,139416.16603438315
1735,126338.14064276936
1736,126162.93885728964
1737,271679.204639822
1738,227936.43148077017
1739,426669.43608770455
1740,230628.8294050172
1741,180494.16505798293
1742,171458.47706920467
1743,168813.08181778525
1744,328502.84330264514
1745,259433.2327064483
1746,270419.67170018645
1747,190886.83230543774
1748,268845.57740501995
1749,186507.12019824306
1750,162207.05667562067
1751,215470.45735939135
1752,119686.77311000932
1753,181423.96171573806
1754,203461.46911796488
1755,158996.84595266677
1756,108087.65565460137
1757,118770.43458997332
1758,120490.83726293663
1759,179539.7910754893
1760,155262.2807060031
1761,158122.84640461963
1762,194142.96054169902
1763,210603.30745301495
1764,127615.87396781458
1765,170866.0083722961
1766,162703.97453250835
1767,230298.88410863274
1768,146299.73403686506
1769,169958.17125465174
1770,139769.30084653414
1771,148348.56017944842
1772,167429.21586817206
1773,142353.2987900074
1774,160151.82489674192
1775,135189.5158550199
1776,123418.76568841026
1777,117860.23071219763
1778,129249.7999591004
1779,111678.49939229176
1780,175643.25097818472
1781,136710.4953193198
1782,85492.45229116007
1783,149355.86039161074
1784,103953.26178515628
1785,113577.5356529252
1786,174543.43647924994
1787,157874.58273388664
1788,74666.41809856071
1789,84195.20266207213
1790,40815.5757105267
1791,221575.26187474956
1792,167835.70928748322
1793,147113.08062302734
1794,138056.94042449695
1795,148974.13985059393
1796,137939.03790179605
1797,146357.8379980885
1798,137500.15063656776
1799,110974.00010456803
1800,126353.68078979148
1801,121938.64123749692
1802,158685.25251434042
1803,152192.71115371163
1804,142960.44850001045
1805,140461.99000120268
1806,151368.6928461173
1807,87022.1177651418
1808,114914.06876667247
1809,115743.56612397076
1810,181863.65841293125
1811,108557.14986184766
1812,94847.00544084559
1813,127803.64798311178
1814,83172.28893332362
1815,57111.57124818486
1816,91447.71306762197
1817,112646.89243465562
1818,131788.47207929913
1819,129936.82309001462
1820,56937.14102650793
1821,128083.09135181454
1822,144843.51859679812
1823,63203.23314453394
1824,113845.63750707878
1825,151754.80609393783
1826,94736.61028128117
1827,115985.25020153876
1828,113268.40364513539
1829,112927.84106280189
1830,141005.91881457838
1831,178988.73239721806
1832,120256.88775747776
1833,139591.38675394392
1834,126811.47373494861
1835,132488.0958411524
1836,178336.1692938156
1837,68981.46026317448
1838,129108.4428434983
1839,86808.38039120422
1840,174672.54087765233
1841,170248.3395968895
1842,80013.18484526499
1843,128497.00929765761
1844,163784.80169828972
1845,148034.5644795888
1846,157916.95720727745
1847,155214.5904893574
1848,59103.815256309215
1849,104456.7758025299
1850,137790.81244829288
1851,148286.26705279257
1852,136342.41678369977
1853,169067.79017635577
1854,154803.85346913082
1855,171854.48692451423
1856,219565.56301065686
1857,131644.78133820757
1858,160077.8376082773
1859,120192.65388751423
1860,153889.28528567302
1861,119323.39969353034
1862,243913.34041752625
1863,243913.34041752625
1864,243913.34041752625
1865,291462.9620444118
1866,307906.207930399
1867,259905.6332951358
1868,262031.4099098682
1869,209022.59332976115
1870,221552.42263948248
1871,253895.2364746551
1872,173434.3064124384
1873,219203.81319162794
1874,150712.24352257926
1875,215619.9442960445
1876,196693.3954597503
1877,203439.23577329144
1878,209571.2130617171
1879,125385.76583297417
1880,135370.00024911272
1881,218584.59300495527
1882,255086.0529006384
1883,196170.2231327261
1884,237855.03563846776
1885,248085.47937754536
1886,259074.27093085405
1887,194967.98353896907
1888,258401.74183898396
1889,165359.46519926784
1890,127444.6672734365
1891,144057.14360909216
1892,104448.37853758404
1893,141250.11875816592
1894,108037.48980685831
1895,145386.3279326317
1896,112167.42470021603
1897,128177.58188329663
1898,118104.35728622113
1899,121630.30446111123
1900,144108.70584531268
1901,171282.87885140296
1902,147198.80940850335
1903,125152.80089972989
1904,142675.7083221338
1905,150349.72450650766
1906,169380.71610063605
1907,167264.8988125362
1908,115049.04036344033
1909,139742.0641709431
1910,134758.14541996864
1911,189332.39395316166
1912,287254.98560248455
1913,162456.70016751022
1914,82553.82610989295
1915,324691.69679841294
1916,95403.79049525454
1917,261452.39624430606
1918,133988.6785666407
1919,163122.5952307323
1920,174163.82472151011
1921,407845.3809822764
1922,292362.13208645536
1923,233272.2969303097
1924,207496.5111306182
1925,249027.73392101913
1926,403307.09002938424
1927,122951.2453591135
1928,169349.58492124898
1929,118387.05258334431
1930,141478.71938572807
1931,144129.48126574524
1932,146711.685205039
1933,190116.16432134315
1934,182721.54624138455
1935,179749.48957326284
1936,183280.03772984818
1937,173380.21647639762
1938,184969.45714593263
1939,326343.51549629145
1940,185147.4194612605
1941,183257.91325614078
1942,182244.16717276085
1943,185182.90666266924
1944,343859.3770737845
1945,369431.0463794721
1946,181196.41163382918
1947,304078.9485231929
1948,176500.7184108697
1949,230464.3727105336
1950,162504.3951176762
1951,229643.6465662819
1952,228517.5610298897
1953,171842.58330443385
1954,209399.98980001808
1955,128762.46984750465
1956,299110.9107326995
1957,171398.76844461221
1958,305037.8366568695
1959,195206.241731247
1960,129393.310826422
1961,137113.76757809226
1962,96212.92898190337
1963,100078.78551333073
1964,114032.12873838481
1965,152529.378048869
1966,129065.48614711518
1967,261315.5407064737
1968,407410.7491517642
1969,388214.9612330734
1970,495420.1068221275
1971,468624.084099396
1972,373105.45095035824
1973,274182.5362977401
1974,315974.370146479
1975,494657.2905647685
1976,254545.40915032494
1977,411941.78835161414
1978,454171.87044034584
1979,364066.92654748517
1980,199759.4503732468
1981,380638.01534872473
1982,234731.72643063494
1983,234731.72643063494
1984,167074.9568449587
1985,197699.87677290718
1986,197222.77816535905
1987,172210.44883164205
1988,176013.5101874207
1989,163990.71456323322
1990,222409.54008751307
1991,208940.2419109925
1992,220943.0529084763
1993,164306.47941629103
1994,249928.49915939115
1995,178427.3830458959
1996,261455.16062013945
1997,335262.5185125338
1998,368467.09337911464
1999,258358.7236068374
2000,309414.08974413224
2001,251958.208980394
2002,228774.44917454117
2003,227101.87872383144
2004,271437.3312214435
2005,256743.75063068303
2006,245059.713821764
2007,282754.69535026053
2008,181809.33357594744
2009,192714.12141607085
2010,181058.26650757025
2011,130711.52521675301
2012,170419.04217135962
2013,188950.7810997308
2014,190837.9232073244
2015,192535.38605771508
2016,200608.23445885506
2017,197169.31542075306
2018,126468.1657108628
2019,135597.5074334942
2020,121976.12598445648
2021,118639.52908711103
2022,173253.7119639995
2023,186119.4709230973
2024,260087.47620954397
2025,354628.51435282733
2026,173182.83814848762
2027,163645.67762087152
2028,153555.2691618627
2029,174777.02505378882
2030,321494.03345429513
2031,291892.35860151355
2032,309912.90810940537
2033,306350.3850234462
2034,158374.7359518738
2035,197701.7015449684
2036,202005.71519612355
2037,202709.74349858117
2038,292021.3943638721
2039,218418.7493890347
2040,314206.0595149379
2041,320132.0198009743
2042,204475.3702241334
2043,166713.25436113245
2044,220376.3511291172
2045,189640.32601356492
2046,133557.6631456091
2047,126702.25248840931
2048,144424.4860823113
2049,144572.26421814965
2050,194468.7947757354
2051,111051.38369382106
2052,151062.15954095166
2053,146978.7835528969
2054,77008.63966082087
2055,220444.52092117906
2056,133121.4029841266
2057,136446.32228698418
2058,226016.15591471846
2059,148725.13301717967
2060,145034.28656366142
2061,143142.58489267487
2062,139387.22055797733
2063,120113.23488454828
2064,151349.49132117204
2065,119685.36252097107
2066,239922.40534667988
2067,145003.58258447805
2068,125527.50163019728
2069,108985.07902766802
2070,100291.48151281053
2071,79978.32720205118
2072,81823.31139480596
2073,137618.72531914595
2074,210330.25907018693
2075,161320.59850224236
2076,114780.80597071942
2077,153046.00391737002
2078,134290.53515378688
2079,114848.07402717126
2080,141216.98884984798
2081,128894.14218064948
2082,111382.42716690646
2083,148795.75713949773
2084,121345.73468996407
2085,143474.48513292783
2086,152272.191692441
2087,157708.35333606467
2088,128844.29821228427
2089,100400.3146106883
2090,142838.50828452554
2091,132244.4000174728
2092,146139.88779111722
2093,139917.40322851046
2094,124149.654351598
2095,147793.33955348626
2096,87231.39616299201
2097,81904.5291354717
2098,146515.92100753853
2099,53089.04466310587
2100,101142.46431858078
2101,199282.17899220908
2102,154581.67149504475
2103,91070.35683228726
2104,166087.8356296759
2105,114220.49444371484
2106,87022.91299654591
2107,208039.6967813127
2108,130137.43914578426
2109,124800.16784072676
2110,134276.39139524224
2111,183459.14999475484
2112,135684.96395386607
2113,137604.5436924392
2114,117902.66198783161
2115,174276.11447255965
2116,122877.09003067955
2117,160004.6763190985
2118,129859.65250917341
2119,112218.10176814745
2120,107145.9975346807
2121,192847.4599483481
2122,87370.73206544199
2123,105737.60958334712
2124,224327.23115150142
2125,150382.5112346066
2126,171113.3288891168
2127,146737.49472427083
2128,135999.16082833687
2129,80818.32824081219
2130,194419.59693288605
2131,185076.12377075522
2132,122986.36334594173
2133,119583.54450012247
2134,111706.85317866475
2135,81265.7311089929
2136,80351.83981893265
2137,138358.12958528614
2138,136613.10313991673
2139,153297.77986013787
2140,141786.88102186407
2141,155559.40850640697
2142,138204.32804491362
2143,146842.54100593852
2144,116214.81173371422
2145,136821.78038069358
2146,164828.70385588263
2147,163175.22250901192
2148,133780.8296919098
2149,147232.4978722123
2150,202177.73132246657
2151,116041.55542506241
2152,249447.8101767238
2153,169833.26312196217
2154,112787.72412950857
2155,164118.33618641333
2156,308852.31555936654
2157,230038.65883219615
2158,226944.45604045806
2159,207872.70291996832
2160,164776.11562914518
2161,259257.51496725995
2162,440275.3720601254
2163,310462.4130096504
2164,221622.60181089584
2165,252519.79382434924
2166,146301.10202422095
2167,203834.76635967442
2168,199464.17337926565
2169,181948.3647580305
2170,232604.0185396354
2171,151351.51016756406
2172,155153.75055342214
2173,239001.33803990154
2174,287382.43090203486
2175,276818.9177431995
2176,367628.1621159329
2177,285524.1076491801
2178,212054.58583144797
2179,142669.114528408
2180,218978.857374668
2181,203990.5323109559
2182,238060.14853848686
2183,215027.513467298
2184,140133.21388432305
2185,139373.04366479084
2186,150999.70310784673
2187,153420.69991431714
2188,170256.4078821771
2189,254961.49504844827
2190,83766.36466036135
2191,83766.36466036135
2192,94994.0475142831
2193,106638.41742340152
2194,76786.20207664063
2195,113749.39557309952
2196,112418.01726291823
2197,125292.0184641733
2198,127400.45146066352
2199,130370.23367229907
2200,129904.08606387845
2201,110107.37774785014
2202,129062.90637857205
2203,196325.09681543807
2204,155212.66868013077
2205,119939.46735570813
2206,146489.3257239431
2207,167257.82456650372
2208,258220.80302694594
2209,164777.84573080117
2210,115611.48670808335
2211,128286.95460248433
2212,127489.10082814154
2213,104972.24195856658
2214,151711.350011167
2215,114484.74794589491
2216,153130.5351222196
2217,38764.03016055247
2218,99658.3069084037
2219,96674.84482320922
2220,82452.50037515168
2221,315903.4809470263
2222,258797.99902072723
2223,213371.91742024999
2224,229522.49684868084
2225,152495.19493229262
2226,195261.8357433512
2227,185686.8771689032
2228,271195.92168805073
2229,247864.87366570675
2230,160362.76712696443
2231,219063.79566226015
2232,183486.731625635
2233,179353.48149302337
2234,255882.9931055705
2235,217347.60582233052
2236,277519.63021471316
2237,403620.52480709273
2238,200375.9961209711
2239,123268.28707926211
2240,149791.52886306046
2241,136950.68833800504
2242,144914.81251223333
2243,127225.11713661643
2244,118450.77996663973
2245,92558.39572907967
2246,144608.77859345538
2247,129357.95143006038
2248,119335.14829082211
2249,131594.54922118082
2250,131081.5302951199
2251,127122.00686473615
2252,166569.88431603866
2253,173078.37172305209
2254,169297.42271133518
2255,182188.97787663908
2256,170023.49738441585
2257,261533.07436366187
2258,166563.9094300872
2259,176875.86882576204
2260,164833.16874887032
2261,162725.35821029465
2262,212749.9730926662
2263,356208.7527572947
2264,425230.7678072511
2265,175803.22502897965
2266,290979.6222903974
2267,306132.3212119886
2268,376045.78119891987
2269,171177.12727521613
2270,159314.85804446923
2271,212191.3395985947
2272,175532.82978425885
2273,163249.63344754005
2274,183687.12047243203
2275,158428.09219227385
2276,144777.63746178322
2277,184531.24854917199
2278,163913.11914894843
2279,137893.79491512608
2280,125940.90835585198
2281,193310.44674861338
2282,186529.95706674998
2283,105311.7252982802
2284,127338.33820777765
2285,127079.29157788643
2286,127647.4134133243
2287,347474.3475642534
2288,268453.53778983065
2289,420329.1697071636
2290,477924.750854412
2291,351614.7956061143
2292,399032.66443001054
2293,418366.02738161373
2294,492017.10336901795
2295,438576.9092535792
2296,308842.43196905823
2297,286285.1630370014
2298,338098.275831454
2299,493636.00516699033
2300,344318.14985763596
2301,257116.76149441669
2302,237915.71936823433
2303,254295.6307531079
2304,281612.68625170493
2305,192585.70101134642
2306,192585.70101134642
2307,199397.93959699117
2308,260164.23497412234
2309,289778.0939080599
2310,230822.71439497342
2311,195802.75167107978
2312,179725.2231816366
2313,165937.32625264602
2314,161239.80914516037
2315,175870.8196983296
2316,201606.25815468276
2317,172726.41082392624
2318,164611.11576321142
2319,168768.10154148986
2320,187088.9751593428
2321,251427.36361702415
2322,167639.21257772212
2323,176035.71868111278
2324,162211.6032218329
2325,225928.96920500157
2326,167106.17204433045
2327,213501.8336173774
2328,225863.00286662194
2329,179069.41169995393
2330,180592.59816807622
2331,444967.5781578764
2332,445361.2745051576
2333,373488.2602010355
2334,274436.1204452483
2335,248712.4010016853
2336,370973.32195143343
2337,214704.66135102705
2338,263235.0589092834
2339,266338.2601230407
2340,393678.2009793593
2341,208137.04872579352
2342,264358.04872342385
2343,221407.38757863635
2344,255988.27606325134
2345,279073.8058566146
2346,240461.94618677217
2347,216318.4296462746
2348,236291.62489853392
2349,207146.31820131044
2350,269369.26568575273
2351,274482.66988351074
2352,363785.4335645087
2353,297314.293649988
2354,128460.94460677683
2355,140119.13639506206
2356,150231.49537090864
2357,216936.37888275675
2358,196022.3266588812
2359,124734.4192442792
2360,121874.64877706679
2361,150647.79901096405
2362,321749.4258065437
2363,144244.74248413963
2364,151088.33354124372
2365,236274.63629431144
2366,177984.19596919906
2367,296015.2168820787
2368,193381.82705079336
2369,290650.5952969439
2370,173547.43991347472
2371,176112.32123952248
2372,194462.8080559833
2373,251764.18198482992
2374,334278.22084208764
2375,277858.45559511025
2376,219293.1820541859
2377,206809.05488259997
2378,162371.44473406047
2379,197784.1689349835
2380,151514.3740324793
2381,163338.21417897425
2382,179875.89113159524
2383,224735.4404719078
2384,237432.218674531
2385,165977.44283687157
2386,140230.26998378744
2387,136568.25303542858
2388,92902.79719634613
2389,122493.03113065299
2390,129245.68179647195
2391,148703.27362060698
2392,119592.78906519533
2393,142824.9041472908
2394,150915.40621225018
2395,202225.41680559202
2396,145135.62649896348
2397,236612.13155551476
2398,119407.17353513787
2399,74171.25401093032
2400,66553.60931936382
2401,121891.01255661462
2402,145033.25228948402
2403,139022.91463800662
2404,167660.7276106957
2405,159418.98365644587
2406,144261.52044671043
2407,134163.75254707332
2408,149396.58759995017
2409,145856.64103888345
2410,206986.84117014307
2411,122537.11440485861
2412,153970.72313503097
2413,137666.25459610275
2414,143861.73915913163
2415,136981.71182980615
2416,120311.88179588868
2417,132047.35303598116
2418,125232.08736412849
2419,164845.24277568015
2420,122325.95206594389
2421,169916.5884625248
2422,112301.90401087658
2423,104422.15956884947
2424,188909.86218382075
2425,167532.6385523897
2426,115806.25213280841
2427,118590.09693500867
2428,145335.29348392048
2429,123180.19626717508
2430,133595.02955456212
2431,129476.75332161118
2432,142373.64819361633
2433,148724.10110976244
2434,153428.9315060538
2435,166473.1879641142
2436,90684.64120016879
2437,117221.64096061038
2438,125180.9890128937
2439,101588.75480949978
2440,164087.21092392658
2441,127525.00931285365
2442,108685.2767883158
2443,114534.41204049013
2444,106637.26244445745
2445,71658.85292818905
2446,126887.09172114369
2447,183831.10469177988
2448,128482.48685749194
2449,120628.8856478752
2450,132051.11145106965
2451,135615.66521722154
2452,155717.79919467407
2453,98782.65299502476
2454,123883.09089152978
2455,125963.84699504456
2456,137606.0252842814
2457,120377.99013987619
2458,122150.80234918706
2459,114943.99881529291
2460,176849.65754899793
2461,118992.91477583592
2462,141715.46640166218
2463,130177.4563260843
2464,161641.58561152985
2465,172528.433705703
2466,142603.84401750698
2467,158890.4766520857
2468,94896.66953544083
2469,92575.02931928245
2470,166538.04310861218
2471,159885.4957459267
2472,195302.93571641133
2473,136653.5889387228
2474,85302.05117211712
2475,262489.3969293561
2476,126548.65922292837
2477,127898.97634768035
2478,171202.39717313804
2479,120179.74084423785
2480,135573.63155728963
2481,135699.50532811278
2482,136872.01249772034
2483,121385.8796753112
2484,134636.47974865895
2485,119106.76540519204
2486,183015.6854154326
2487,183994.55787996785
2488,152108.13971393983
2489,168251.25438091657
2490,149971.09495422232
2491,111270.46994565538
2492,168732.13152101432
2493,160000.269411734
2494,166091.79876951574
2495,118701.73701040215
2496,233276.4387605395
2497,144395.9784565298
2498,112811.95501973284
2499,105812.2287967668
2500,166837.52820210683
2501,142402.88241475818
2502,145644.77577220972
2503,87518.66404068886
2504,180825.950658292
2505,230867.08641391507
2506,263536.28120471444
2507,411208.1684472349
2508,263536.28120471444
2509,227103.50232128153
2510,290243.69242813
2511,196340.4547219301
2512,223044.98678164594
2513,206970.2525483828
2514,291375.8747386205
2515,153275.34297409313
2516,166279.42722906487
2517,147594.78257903087
2518,137803.76335973138
2519,231927.67423043365
2520,191933.40653521888
2521,185409.34910083667
2522,220769.28537963613
2523,125396.85647094944
2524,153301.71814899636
2525,153087.2328788573
2526,147967.9875170953
2527,122692.3596689112
2528,126537.3887111831
2529,138612.60836812394
2530,97666.5741204677
2531,241842.48683840086
2532,242269.10008558823
2533,191376.75875289756
2534,239635.58715340798
2535,341273.4738884055
2536,245701.13895198854
2537,244345.1463364417
2538,181961.92866034302
2539,179321.09533907665
2540,185836.03690096815
2541,174425.0322034012
2542,178544.40631720802
2543,137958.19919181906
2544,132443.2504701845
2545,170715.73567127937
2546,163121.995257039
2547,157119.8229280146
2548,151675.19538340124
2549,172735.48498226964
2550,189647.08429711984
2551,143358.4286831293
2552,132199.3416380931
2553,83766.36466036135
2554,135432.58212050458
2555,102194.96728249082
2556,94116.33925311019
2557,98908.20488647005
2558,129444.11096588027
2559,144535.96758477602
2560,129785.00962815242
2561,126393.51336280128
2562,141459.97464548817
2563,156201.03244448255
2564,179419.81882105357
2565,96161.712292662
2566,132409.1359896519
2567,113495.3759417272
2568,152336.5912356137
2569,162709.3541782868
2570,117962.51735155223
2571,173830.59199530326
2572,153487.09226952042
2573,238959.82980071878
2574,299817.0194173125
2575,143658.23328924167
2576,120982.73995510608
2577,192847.4599483481
2578,91443.09315184566
2579,75535.47348469356
2580,139408.03858009225
2581,144202.66148900508
2582,116485.93830731558
2583,318221.4668855419
2584,182357.62965345546
2585,163093.73969121146
2586,217878.5647901867
2587,198410.08586944768
2588,139533.9218179559
2589,150542.2557096688
2590,204660.97155363008
2591,224917.62419977484
2592,229537.23229725834
2593,284011.44497998164
2594,168931.72158626706
2595,185265.90184019358
2596,391410.5796964377
2597,202843.08203085844
2598,340451.8294412228
2599,348344.7472701408
2600,99870.86090227563
2601,142572.43237704434
2602,100116.28446085106
2603,96037.93073779493
2604,94460.7123192551
2605,88611.5581329997
2606,152002.16329554055
2607,180376.09405154517
2608,230970.77417526738
2609,147750.13198052923
2610,110852.51430702832
2611,182172.95964407045
2612,152690.04319362226
2613,119335.14829082211
2614,121851.12318136166
2615,122858.2364194736
2616,142024.06352166232
2617,141638.7691728472
2618,185624.55741619584
2619,306497.16201974894
2620,173008.69903830683
2621,182776.1497643738
2622,188609.53925723964
2623,249092.12873067157
2624,344356.7753829788
2625,243356.04887644923
2626,175473.26671541444
2627,171529.4905235643
2628,497499.1067896248
2629,592194.3156878612
2630,328130.94008265296
2631,519470.4037813335
2632,482518.2725217283
2633,286403.14129602653
2634,364206.2435158541
2635,152921.26145788963
2636,192213.4131928329
2637,145480.52498585754
2638,255848.74608647058
2639,175748.5552367067
2640,159869.3449747907
2641,118444.7731294265
2642,212418.16515605839
2643,131254.7866037717
2644,132947.88159834006
2645,99344.20943785842
2646,93177.32243749606
2647,104800.40097247329
2648,139179.66042798245
2649,140760.45738784084
2650,123238.68364353979
2651,175382.83754431768
2652,496352.9321932382
2653,267848.53709802683
2654,243990.80447662377
2655,350281.77949792217
2656,304514.2903817445
2657,292198.9581759629
2658,263384.4204076496
2659,308361.6767171072
2660,413052.3858097071
2661,369465.4685388218
2662,328797.75108204584
2663,303271.9495877028
2664,289950.48871602386
2665,343496.88409207435
2666,293392.9223929208
2667,173435.86255722473
2668,178872.23573003514
2669,181735.2877101696
2670,289951.88037098106
2671,178872.23573003514
2672,186929.25080174173
2673,205947.05480841853
2674,209521.49453163886
2675,169222.9135522616
2676,169340.11078044339
2677,204402.76275682534
2678,287566.08202118333
2679,259145.0465258205
2680,292063.81617246557
2681,430420.1639393049
2682,364119.14674302214
2683,605339.9830840275
2684,317482.53597142803
2685,391767.487124238
2686,267392.0269368609
2687,295823.99213051004
2688,276427.91950246796
2689,200829.67445363998
2690,497704.74984391336
2691,199920.40662949622
2692,133511.56339177163
2693,215491.0481725337
2694,129445.22807666224
2695,179814.47133942784
2696,171227.79132596686
2697,212170.1689292202
2698,187593.6879407229
2699,181200.5016911811
2700,150632.23992986087
2701,169981.85187314547
2702,139135.70495882392
2703,132480.0583237465
2704,144684.85573111594
2705,128594.45354578356
2706,122932.2450087794
2707,123773.35369128185
2708,133805.29725814718
2709,104712.16815477838
2710,121794.38247397383
2711,231107.07115770876
2712,414367.5660135498
2713,156650.82337363574
2714,148790.19525318916
2715,172029.65202521192
2716,144433.13185707096
2717,149507.35670761537
2718,268085.31724860275
2719,167464.63798367718
2720,139849.7138887552
2721,144391.31120555085
2722,144967.05637537167
2723,151817.80688187294
2724,116606.86081594403
2725,136663.80860896973
2726,134030.1205365398
2727,197034.51186395454
2728,176683.67606929972
2729,126671.21006252716
2730,152608.437304295
2731,114052.86629065526
2732,130355.18107786399
2733,167109.71390086695
2734,180816.71733532977
